User_ID,Session_ID,Device_ID,Video_ID,Duration_Watched (minutes),Genre,Country,Age,Gender,Subscription_Status,Ratings,Languages,Device_Type,Location,Playback_Quality,Interaction_Events
49dcafb0-dcc7-4a42-8a7c-7bbfc199d8f1,30c0bac1-621e-4626-a137-e72bbcca3ee0,206,45,14.04379343,Sci-Fi,Niue,35,Male,Free,2,English,Tablet,North Jeffreyfurt,SD,14
ef798066-c9e1-429b-99a7-a75eeaeb9f7d,2a7a0e3b-aa1b-4bb7-ba02-b8bfa978199b,923,82,31.68201218,Thriller,Sweden,50,Male,Premium,5,French,Desktop,West Angela,SD,30
d5afe0c0-7c4c-4d3b-bb26-111787529977,7602e9cf-2dce-4ed2-ae7a-3bb3e45f47b4,18,5,79.61736172,Sci-Fi,Italy,32,Male,Free,4,Spanish,Smart TV,Hollandbury,HD,28
7e43ec69-38ab-462d-bd56-5f004740cf76,e6cccfae-bc36-4173-8662-cf23c3d72a79,458,32,50.71027642,Action,Myanmar,40,Male,Premium,5,French,Smart TV,Jimenezstad,SD,2
c02b0166-4758-4f59-b480-4aaf91acffbd,003a0dbd-d759-4e3d-96bc-7d56181c5b10,306,21,114.4332007,Documentary,Swaziland,65,Female,Premium,1,Spanish,Laptop,Clarktown,HD,38
df25d521-6126-44d4-8c7a-d133310772c7,99c1a7dc-6dc9-4ef0-bf66-b07e69cd2891,158,89,83.2268375,Comedy,Suriname,43,Female,Free,2,German,Laptop,North Jamiemouth,HD,18
434a93e3-1390-4481-96d6-c0d7541822cf,be92cf5a-ed88-4df3-a06b-2e61fa4d799b,76,47,77.69044577,Drama,Solomon Islands,26,Male,Free,3,German,Smartphone,Port Cathy,SD,8
10834844-ddc3-4d15-8839-f6a847f07765,4d433bf7-b0b5-438a-85a8-388b0aed00f1,820,18,100.5484278,Sci-Fi,Andorra,11,Male,Free,5,Spanish,Laptop,Frenchmouth,SD,32
9c40d6b1-f99e-4a6f-9419-253c34c9e314,428d87c0-b50f-4038-9184-0f50d18321b4,886,60,3.114147751,Drama,Switzerland,63,Male,Free,3,French,Tablet,Christopherburgh,HD,54
4343aded-b90a-4116-8e3f-7783841dd065,6b329d2c-e111-4e0f-8a12-a1b6557b6396,599,66,103.2559012,Thriller,Mayotte,63,Female,Free,3,Chinese,Desktop,Amystad,SD,5
b7d5e183-0d4d-4185-ae50-5da57e06b5e4,ce7a9ba7-8369-4e03-aac4-919c20310fc4,847,34,107.7722619,Sci-Fi,Singapore,48,Female,Premium,1,French,Smartphone,South April,SD,49
450eae7f-2ccc-467e-9a1e-ef97c4a19795,88d15646-22d1-431a-b868-20845cae35d4,681,73,107.2673005,Drama,Swaziland,22,Male,Premium,3,French,Smart TV,North Brandonshire,HD,62
649f2c87-c727-4e50-bec9-e945c25bf447,ad446872-fa9a-4395-a1a1-02178fcea3cc,973,60,66.51377843,Thriller,Israel,13,Male,Free,2,German,Desktop,North Rachelland,SD,76
78d9cf76-65c2-4f65-9546-7995aa066fbe,97b91f25-9477-4110-9b10-0575e05e4c7e,167,72,88.90682475,Documentary,Andorra,14,Male,Free,5,French,Smart TV,Katrinaberg,4K,16
de4a1996-a667-475c-933b-66e95b13f363,5e5fb65a-d117-49c5-956b-23c901dce621,423,79,72.89993593,Comedy,Equatorial Guinea,53,Male,Free,4,German,Desktop,Lake Joshuachester,SD,38
95206bbc-f431-4950-b925-b51a0dfbd293,51bf06dd-ec39-4741-a3e6-77df9819e798,262,72,9.68732904,Action,Oman,28,Female,Free,4,German,Desktop,North Coryhaven,SD,45
fe52b834-e399-4268-ab63-b10551b1c0fc,154d064b-1b7c-4c16-80bd-817a1edd3b51,356,66,68.68066889,Action,Belize,45,Male,Premium,4,English,Smartphone,North Amanda,HD,98
824c332f-5ae0-4393-8753-66e3bc84a278,97aefd89-d188-4c49-a882-a17db87ca6c6,658,23,11.68524275,Action,Tanzania,22,Male,Premium,5,Chinese,Smartphone,North Christopher,4K,58
6472e9ea-354c-4127-a77c-6257dc441abd,d5ef9858-16b8-49c8-a818-2c849781322e,804,81,92.77254039,Comedy,Mongolia,22,Female,Free,4,English,Smart TV,Wendychester,SD,64
c0293bb3-8474-4500-81a8-babfaf637efa,e84890ec-2d3d-429a-be63-385d27eecfa9,527,20,93.39573694,Documentary,Saint Pierre and Miquelon,60,Male,Free,2,Chinese,Desktop,Lake Kennethburgh,4K,93
06378895-793f-403c-bffc-7225ea96c6d0,09b0246b-fcdb-4267-85bd-bd492d50424b,456,81,35.43564883,Drama,Georgia,38,Female,Free,3,English,Tablet,Elizabethville,HD,95
e0dbff82-a860-4746-b635-4d7bb356d235,40b325fb-6895-4cd1-8797-a2c953b29a26,98,92,112.8390328,Sci-Fi,Malawi,49,Male,Premium,4,English,Laptop,Kaylafort,HD,9
13f7f442-9c71-4701-b40e-d1c8ccd57b83,39f295a0-21b9-4746-99fa-e7f3e93f68f7,209,56,51.66647643,Thriller,Saint Helena,12,Female,Premium,1,Chinese,Desktop,Carriehaven,SD,80
63c1f90f-9aa8-4a16-b648-9bfef94fbf64,211d2cfa-6ef2-42fc-a056-37ef4ce37abb,438,43,14.44645391,Sci-Fi,Benin,42,Male,Free,3,English,Smartphone,Katherineshire,4K,21
a15ab561-02b4-4999-808f-5cbe0e00fc59,d58d4edf-a47c-4f56-9400-b6df6e4f54ba,171,61,24.03760948,Sci-Fi,Benin,56,Male,Premium,2,German,Tablet,Reynoldsborough,SD,68
09be352b-1772-4a96-b9b8-58633963dd5e,6a8605dc-1411-40b9-b3b9-ff7defb67f26,288,66,74.77911774,Drama,Singapore,70,Male,Premium,2,Spanish,Laptop,Troyland,HD,89
5685eb52-a4da-4065-9861-cf69d3ced25f,904356b2-2d9c-4825-9020-73869612d38f,209,3,118.8284921,Sci-Fi,Iraq,18,Female,Free,3,Chinese,Desktop,East Christopher,4K,84
e46426d4-2e55-4c1a-b99f-4f79a8653636,46a1cf17-6216-4dda-b760-ea181933f05e,152,68,61.13993014,Thriller,Tuvalu,65,Female,Free,5,Chinese,Smartphone,North Jay,SD,38
9b00f45e-fb83-4d16-ba1f-14a39135676a,7acb5132-1490-481e-b7ef-f79a1367f324,89,43,116.5356659,Drama,Slovakia (Slovak Republic),51,Male,Premium,5,French,Laptop,Christineburgh,HD,20
d860cf73-2b60-4f8e-ae7c-82ea429721c5,875148b3-cee4-410f-a9b4-11bb5e6c808c,601,31,24.10183744,Sci-Fi,Holy See (Vatican City State),18,Female,Free,1,Chinese,Smart TV,Merrittside,HD,47
818e5c7d-bb50-4f81-ab88-621159344163,81e092df-dc16-4ebd-b1bf-23996f221dd4,718,38,47.22599959,Documentary,Norway,50,Female,Premium,2,German,Smart TV,Port Kyleview,4K,48
ebb61fe7-ce85-433b-b56b-cfefae626c97,63197578-ccae-47dd-be84-2d3580786d43,170,57,56.22080059,Drama,Uganda,68,Male,Premium,4,French,Smart TV,Ianbury,SD,91
d4671557-ec52-4ec3-9d00-7eacfe68235f,347a7fc2-7cdd-4c2a-b9e2-07076c1d615b,601,1,115.6255501,Drama,Mozambique,12,Male,Premium,1,Chinese,Laptop,Duffyville,SD,92
13ab008e-7e3a-48fc-b51d-e9f4a1e5a41c,22d5afb4-b033-4015-a2a8-ebbf5882cf59,914,36,117.0360591,Sci-Fi,Cuba,12,Male,Premium,5,French,Smartphone,Stephaniebury,4K,60
1119192d-44de-4196-823c-adb1d43890f1,3e6898f7-e4d5-4082-9f56-d60d57f113bb,223,94,9.892033919,Drama,United States Minor Outlying Islands,40,Female,Premium,3,Spanish,Tablet,Samanthamouth,4K,58
70d5f10a-431b-41d0-8005-6696b014d900,f606f003-685f-4503-8046-d6980b54cf2d,563,59,60.18771678,Drama,Honduras,41,Female,Premium,3,German,Desktop,Lake Melanie,HD,45
407b2161-1149-47ac-b247-e8d52451ed43,c7c4ce79-7e94-4496-ac5d-4533e38fbaa9,53,65,10.41489429,Drama,Northern Mariana Islands,65,Female,Premium,1,French,Smartphone,Charlesville,HD,72
2cb12bbb-fe9d-444b-ae63-1b11d1aec656,32169450-6dd6-4073-9329-33a871daecaa,323,60,76.1372081,Documentary,Aruba,67,Male,Premium,5,Chinese,Tablet,Lake Kendra,4K,73
b25efa49-507e-46bd-8087-235c99ae4eec,f580eb49-89d7-4da2-880d-734124272bed,293,20,89.33062889,Action,Antigua and Barbuda,64,Female,Free,3,English,Tablet,West Tina,HD,31
16bde4fb-d076-4634-9336-f6afc24be9a3,21d420bd-87b5-4825-80ea-71ae568ff628,476,2,87.72903588,Comedy,British Virgin Islands,51,Female,Free,1,German,Desktop,Roweton,4K,34
a88452d1-4d6f-4030-847d-f6776093a700,e509f6bd-e243-495a-a712-8d23755292c8,648,32,1.638647966,Drama,Martinique,16,Male,Free,3,Chinese,Smartphone,Kristenborough,4K,88
08f7bc74-ab83-4eed-9b1f-6d699af31637,ac476ae7-1311-4820-9972-9c1d9afd47f7,443,47,12.55264796,Documentary,Iran,66,Male,Premium,2,Chinese,Smart TV,Torresbury,HD,78
6b8be203-262e-474f-a38f-a9f29720da44,85f65350-ad68-4013-b6ab-c72973563569,45,21,14.29595142,Action,Lao People's Democratic Republic,28,Male,Free,2,German,Smart TV,East Ginaburgh,HD,61
8a5c205a-0d39-4278-a5b6-8f53fc4c079c,bf18350f-30f8-4b68-b759-6ca07002a027,301,27,109.1628524,Drama,Syrian Arab Republic,48,Female,Free,2,Spanish,Desktop,Brandyview,SD,69
1d05ea4c-9643-4c04-920a-374011d60c64,a911e77c-f1ca-427d-850a-5e1156444b26,995,78,43.72617379,Action,Tonga,64,Male,Premium,2,Chinese,Tablet,Port Elizabethhaven,SD,70
6c0a067e-8130-4dd2-aa9f-5c30cb20c193,d9d0044c-728d-498c-958d-99a6cf69be7d,949,59,104.4677072,Comedy,Samoa,23,Male,Premium,2,German,Desktop,Garciaview,HD,77
10f6e1fd-0c9f-42a4-9917-f8eaf6a6c683,642e403d-47ba-4169-a708-6d2168dad86d,58,70,76.96380582,Thriller,Madagascar,27,Female,Free,2,Chinese,Smart TV,East Andrew,4K,27
fa977820-9c59-496e-9270-10630fde86ba,0bb98046-3810-45aa-bb87-8554f3ff4d4e,17,77,52.54860536,Comedy,Haiti,19,Male,Free,1,English,Smartphone,Davidport,4K,39
ae1bcc22-3ce9-4139-a450-77748ca84fa3,68e943fe-d44d-4072-abe9-782b44e7685f,952,66,23.26606884,Sci-Fi,Brunei Darussalam,40,Male,Premium,1,Spanish,Tablet,New Matthewport,4K,52
f98b31b1-35b6-46d0-b5db-600224543895,81e82c44-124c-41c5-a812-df249713ac87,636,1,14.17850502,Action,Switzerland,69,Female,Free,1,German,Laptop,West Emilyport,HD,81
8f4cfe9b-b4b4-4267-9a23-f58d2c4392d1,fb764a54-49f1-4603-99d3-c6571d5d2e30,80,56,113.4990807,Sci-Fi,Iran,27,Female,Premium,1,English,Smart TV,South John,4K,59
d7a8f73d-ce24-4473-8b5b-f2846f607dfa,e32452ff-70d8-4114-94ea-be8a33e74a73,901,22,93.80480069,Action,Lesotho,35,Female,Premium,4,English,Tablet,Lake Melanie,4K,17
ead30b92-377c-4943-aac1-269fed963d8b,9fc58d2c-8cac-4779-aa8a-bb04a254ff23,279,7,73.88317605,Comedy,Saint Vincent and the Grenadines,54,Female,Free,4,Chinese,Tablet,Courtneyville,4K,44
8f2a822e-65e9-46a7-b7ac-b731bf98afb0,0ddf6de9-9766-401c-a63b-4ecf481fee41,638,24,24.23822016,Documentary,Poland,35,Female,Premium,3,English,Smart TV,New Josephland,4K,36
f0d64786-3b27-4a8c-9539-4573ddaca43b,ea4b4403-8bfa-43f1-866c-31e04dd40e1d,602,78,103.2006262,Drama,Myanmar,50,Female,Premium,5,German,Smartphone,Gonzalezborough,HD,96
15fc15dc-8f5d-4c97-8844-eaa3f1ce4687,1e364b11-9432-41b1-a1eb-1fb33a68c83d,903,65,46.37026934,Documentary,France,14,Female,Free,2,Chinese,Smart TV,Codyfurt,SD,45
e85493d2-6d56-4c66-baa8-cfb7587103ea,f6589195-d8dd-4bb1-b175-e87465bf5ebf,842,56,102.3999148,Thriller,Sri Lanka,54,Male,Free,4,French,Laptop,North Christopherview,4K,48
60ad71fe-f2bf-4e78-a5a6-7b4823fe2123,4611b013-540c-4c60-8a79-fe1a9e8f4dee,269,55,40.61157431,Action,Ireland,13,Female,Premium,2,German,Smart TV,North Jesse,HD,32
a9eac5bc-2bce-4975-883c-c120d34dc46d,3f8ad8c5-f441-494c-bbe0-065b1d572ec6,444,8,29.39093593,Drama,Tajikistan,22,Male,Premium,3,German,Smartphone,Feliciaside,4K,88
61c55f8d-88de-468c-8094-2febf16b5bf5,62f71887-30ae-42cf-92d5-ecb6ccc478dd,107,55,90.83023387,Documentary,Yemen,16,Female,Free,3,French,Laptop,Bushview,4K,74
3982f8dd-902e-4001-9bdf-ec035d50a729,549653e9-2c51-4f95-a161-6d3747a0cba8,626,75,30.53356556,Drama,Equatorial Guinea,43,Male,Premium,3,Spanish,Smartphone,Brownchester,SD,72
9c36bc9e-8737-4e32-9049-fcd23aafa947,61e07bfc-3b95-4989-8565-1660ef922273,468,66,110.2304588,Thriller,Wallis and Futuna,13,Male,Premium,3,Chinese,Smart TV,Port Karenstad,4K,46
56084259-1493-4081-af2f-1ee9acbf67df,a3aed5b5-fc7d-4612-a0d2-1aba3e64fe18,526,81,69.39672342,Thriller,Haiti,66,Male,Free,3,French,Laptop,Mitchellberg,HD,79
71788e7f-31a9-4e0b-8f58-1318e06e788b,6eb71033-78b8-41b0-aace-48fcf50ab732,301,43,30.58793657,Documentary,Tonga,19,Female,Free,2,German,Desktop,Charleston,SD,20
9f327eb2-d8e9-4e5c-9943-e7d6edcc575a,82953aaa-9400-4bd0-96ba-17494ee2e931,224,94,69.93353159,Sci-Fi,Maldives,52,Female,Free,2,Spanish,Smartphone,Janetshire,HD,18
7823c5ff-cf53-4e6b-a5de-8e2e35e57226,c85f033c-100d-405d-be06-88cd632b5e57,833,3,26.27365501,Comedy,Anguilla,60,Male,Free,5,German,Smart TV,East Susanhaven,4K,68
2fe884b1-3c50-4646-aeb2-b1d4e844923d,cf92cae9-d592-4525-b200-dd01117c2f35,409,90,27.79671302,Sci-Fi,Kazakhstan,50,Male,Premium,3,English,Tablet,East Sydney,SD,4
3a9a0af1-d2cf-48e5-a613-9c88ae297f35,7bc88c42-25d1-4a3b-8567-46ce9304d333,29,91,2.003731619,Comedy,Philippines,44,Female,Premium,5,German,Smartphone,New Rodney,4K,27
23cb54ed-ac8b-4ada-bd88-3401ced79a9e,4a8c501d-0d4b-4a50-bbe9-06925d2d04f6,897,68,91.81537532,Action,Ethiopia,13,Male,Free,2,English,Smart TV,East Wayneview,SD,73
37914c64-6959-487b-88db-b3b993009e10,80308f5e-f70b-419c-8fec-8986053f1942,222,21,10.7811922,Documentary,Korea,39,Male,Free,1,French,Smartphone,New Kathleenton,HD,36
37bc6565-a688-4d9d-b5ab-3f67292b7d1f,8b03d857-ad70-4e68-a4f6-25b70262caf6,790,16,40.10523504,Action,Singapore,47,Female,Premium,1,Chinese,Smartphone,Port Benjaminmouth,SD,59
031dd485-e47d-48de-b971-b5fdba99f8bd,2c50ff6b-48cc-482a-be98-4812fcce753b,318,19,109.2841122,Documentary,North Macedonia,63,Female,Free,4,Chinese,Desktop,Kyleview,HD,51
f1ab0dc8-6c0e-4970-81d6-c6f2324af25b,13b5a79e-6f55-441d-bf52-ac76a79b3729,653,45,86.61719526,Drama,Antigua and Barbuda,39,Male,Free,3,German,Smartphone,Valenciaside,HD,96
00a82efe-9a9b-44bf-a248-941f50b71e92,a882f6a9-06dd-4c92-891f-ddd54de8b38c,444,93,91.97112318,Thriller,Estonia,38,Female,Premium,1,English,Smart TV,Levinefort,SD,92
b63b7634-9c18-4b76-ba3b-4214b486de6e,6e8917d2-9ba3-4e7e-82af-ce5f6ba082b0,361,17,2.249245214,Drama,Andorra,50,Male,Free,2,English,Desktop,Brownhaven,4K,46
4e4313ec-2841-4798-87d5-81378a8acf03,7c7147cb-7a87-45ce-ab6b-ed43c7d837da,316,5,13.85004189,Thriller,Saint Helena,43,Female,Free,1,French,Laptop,Mooretown,4K,25
990cc882-9e87-4bc5-b386-cfe05a6148f2,abe55ad0-b5c5-43a4-b330-bd22dcaeaf11,463,65,86.5749061,Sci-Fi,United States Virgin Islands,25,Male,Free,2,Spanish,Smartphone,Christinahaven,HD,15
838e782f-b9bd-4a2b-85d7-1b8f7372f6f1,843fd442-aea4-49fc-b2da-de1e7f9be42f,796,83,29.20968493,Documentary,Jersey,34,Male,Free,2,French,Tablet,East Jennifermouth,HD,43
737465a2-0aaa-4d69-95dc-41c8e6a749bf,e17431d0-b1d7-4f0d-a0c3-e5aaf9ab0b49,490,48,76.1872929,Sci-Fi,Central African Republic,54,Male,Free,1,Spanish,Desktop,Conniehaven,SD,13
cbaf6d09-61ab-4596-afd2-8212e7129939,c50fd27d-5573-4793-b71c-f0b9b1bf0d69,991,78,114.2935516,Comedy,Fiji,32,Female,Premium,4,English,Smart TV,Millerborough,HD,98
8186ba44-dfe4-420a-b750-8a6c48f337b0,b1da1709-6bc9-4c79-9ce3-2c9466c45d7d,483,4,97.57694194,Sci-Fi,Bahamas,37,Male,Free,2,Spanish,Laptop,Austinport,SD,79
e9ce5217-43ec-46ca-81b7-3a73166cbe61,cd11fe0b-d660-4481-9a26-c6113baee8d1,261,46,38.82339333,Sci-Fi,Western Sahara,49,Male,Free,3,Spanish,Tablet,West Rickyview,SD,34
686cae77-6e84-444e-8f73-070e1fbcd54f,e20d7ee0-4cd5-45f5-bb19-0f46201cdd48,931,9,32.03512811,Action,Nauru,39,Male,Premium,1,Spanish,Laptop,Port Chad,SD,40
2f157e73-5214-4b4f-9414-2b9a0ba9bc2d,f0de5b58-f719-4eda-9fcd-46879e17b9e2,923,16,23.3769713,Drama,Bulgaria,43,Male,Free,2,Spanish,Smart TV,New William,HD,85
85ba0779-e267-475a-98c6-e405bfc19c26,f14cf334-6cf4-497c-93d0-3dadd7f93e33,207,5,115.2543541,Drama,Brazil,17,Male,Premium,2,Spanish,Desktop,Seanville,SD,42
9ac57593-892e-49d0-9bb8-33fa11f852d0,a991cf78-6ab8-4e35-9d56-1bc464ce3c37,671,48,10.03389069,Drama,Solomon Islands,38,Female,Premium,2,French,Tablet,Nataliechester,4K,94
9d128d33-d8b4-4904-9d51-dfe4b4dec8a5,978299df-6753-4e2d-9b8b-fdc67f3ea858,886,43,72.9451928,Documentary,Canada,57,Female,Free,3,French,Tablet,Davidfort,4K,53
7cb4dba6-831b-4133-8493-467835368019,a816da68-d0f1-48c9-9a39-be321574e463,181,19,51.10538285,Comedy,San Marino,31,Female,Free,1,German,Smartphone,Cookbury,HD,58
64bceaaa-df39-41cf-8332-b91edef3b4e1,cf70bbae-e1a1-4d88-8733-927119751250,348,55,52.94699404,Sci-Fi,Guadeloupe,69,Male,Free,1,Spanish,Laptop,West Andrewberg,HD,51
489ff775-b898-4434-b723-55b1ce6f22f9,b432283e-c9d8-4532-bb32-37e8a0c15f49,149,4,90.30592057,Sci-Fi,Malta,14,Male,Free,1,French,Laptop,Lovehaven,SD,49
097b167b-c843-45c9-abec-c04707a8b7fb,3492ec3f-0d24-4d77-8da9-2f419f508213,534,31,17.30847681,Thriller,Vanuatu,51,Male,Free,4,English,Laptop,Elainefort,HD,99
f2057087-4044-40a2-8941-529a401586fe,82801374-718d-49b5-a3a7-33f9897578ff,513,56,113.4894316,Thriller,Finland,12,Male,Free,1,German,Tablet,Port Alice,HD,58
973adcca-bd4c-4dd2-818a-ff86b0f32328,2fe04312-388d-4bca-9031-898f0c721210,185,73,75.05158874,Thriller,Zambia,70,Female,Free,2,Spanish,Laptop,Kelliland,SD,87
bb7e8359-e057-4067-89e0-717ea8ade0ea,b39cdadc-e13e-4ca3-9058-a880f7038603,644,59,83.13668427,Drama,Gambia,41,Female,Free,1,Chinese,Tablet,Combsview,SD,68
f47e03f6-d6e0-42af-8c51-05ba510e680f,22b90452-4c70-42b6-aede-6d5ac52f247d,637,92,10.53859977,Comedy,Holy See (Vatican City State),45,Female,Free,5,German,Smart TV,Lake Scott,4K,20
2a019c81-3318-4db0-828a-ff2c92cd9809,8aaef8ba-b41c-4c9d-a166-3ab868971845,795,70,91.348069,Sci-Fi,Barbados,42,Female,Free,4,Spanish,Laptop,West David,SD,27
eab67d10-13a6-4cfb-a6f3-e17d6ef7267b,efe32a02-ad82-4244-b971-2f23760e3475,703,81,105.9475765,Thriller,South Georgia and the South Sandwich Islands,15,Female,Free,1,German,Desktop,Hernandezton,4K,28
ed9adfad-002e-4df1-ab9d-115be5e6d21e,2daf79cf-a9c9-4798-a4d0-97d92fd298a1,953,64,41.1186361,Documentary,Haiti,49,Female,Premium,4,English,Tablet,Donaldburgh,HD,7
0a2dbd49-95ef-47df-abff-b5f72f89610a,446fe8b3-273c-4ed7-891a-e816170c3be7,236,37,75.5349881,Comedy,Cambodia,62,Male,Free,2,Chinese,Smartphone,North Autumnville,SD,58
1bcdedc7-606f-4ba9-933e-7d3ad7dd6a07,c4d50266-8de1-46b7-ade9-574ce599089f,920,44,72.96343623,Sci-Fi,Marshall Islands,44,Male,Premium,2,English,Tablet,East Katherineport,SD,32
43e92938-a4fd-4317-8e27-624bcdb83f77,1de62f4c-6eec-4f1c-95aa-b4918e39baff,401,85,45.95639137,Thriller,Macao,57,Male,Premium,5,Chinese,Smartphone,Osbornechester,HD,63
26a5a9ed-de19-4419-bb16-de99ea81c9eb,4b3a380c-bc4b-4039-941c-38eecdd5b7b9,121,9,30.92612954,Sci-Fi,Zambia,65,Female,Free,4,Chinese,Tablet,Erinmouth,HD,45
c35785ed-4136-4b3d-b540-8dedbf36dbd7,09d37150-1494-4b37-aace-f3645bffd842,406,9,81.16081287,Drama,Andorra,44,Female,Free,1,Chinese,Desktop,New John,4K,68
4e3d5129-6ce1-4adf-a387-4b266e908264,2c595df0-d723-457c-9936-7a72d2ee897f,607,43,108.4049819,Documentary,Reunion,60,Male,Premium,2,English,Smartphone,New John,HD,34
7f8a1ad2-e52b-4271-ba22-665010ff6454,ab37486d-df89-466b-9283-af20a5f55ac5,334,67,11.93144577,Documentary,Dominican Republic,39,Male,Free,1,French,Tablet,Port Autumn,4K,63
f7b44db2-3e54-40e1-860d-3eff55f93948,47a76192-a6c0-4e5b-b57d-6cf87e1bdbc4,573,56,26.29276535,Thriller,Mali,48,Male,Premium,5,English,Smartphone,Hughesbury,SD,55
2dc222cc-0f7b-40e9-8736-1ce2b532654c,5a073815-234c-4517-9b86-822c518b392d,605,92,17.17312279,Sci-Fi,United States of America,65,Male,Premium,5,German,Tablet,New Amandaport,SD,3
a19fba57-424b-4a9a-bfa2-8cce5f60be59,8a48d57a-ba28-4fb7-b169-0a71c416204d,310,29,78.70761954,Comedy,Jamaica,22,Male,Free,5,German,Smartphone,Ericksonport,SD,73
dae171e8-d3f6-4a02-8259-f4d68ea7880c,fa76a406-b7d7-4d05-8a02-ff385396738d,987,37,18.79951198,Documentary,Djibouti,23,Male,Free,3,Chinese,Laptop,Ramoston,4K,100
d348fdc9-edd2-40d9-877a-6f0349e6d50e,e9f00dbb-4b6b-4e24-81c2-4419b22c0f37,528,33,108.6892583,Sci-Fi,Namibia,34,Female,Premium,3,English,Smart TV,Jacobburgh,SD,91
f0403ea0-dddc-408e-aae6-bcc89cb9d48c,1c748ad1-e134-4238-9487-79058b9f170d,510,68,70.52630437,Thriller,Russian Federation,30,Male,Free,3,French,Smartphone,South Lisa,SD,73
7ce97b78-81ee-4710-aac0-46a398ef4c53,94c2a2fc-e283-4680-8e55-04840a4fe81f,676,15,43.84802612,Thriller,Costa Rica,54,Male,Free,2,Spanish,Laptop,Hebertview,SD,46
c31fed5e-2563-4878-98c2-00dd1aabad5f,f901e6f0-6a16-48c9-9305-51885ca5bc63,403,66,49.24571041,Thriller,Liberia,36,Male,Free,3,Chinese,Tablet,Williamston,HD,67
88251393-da57-4e7b-9c59-1beb16598b27,51f2f379-3b45-47be-ab1e-2d33f23801c9,904,74,58.56866864,Drama,Tokelau,45,Female,Premium,2,Chinese,Smart TV,Hillfurt,HD,32
1ed5fe33-4f14-4988-a089-d425851bab06,31cdc014-8dc0-4bbb-9484-f806ffe8451b,42,54,77.69251737,Thriller,Bahrain,28,Female,Premium,4,French,Smart TV,Smithburgh,SD,97
7c353686-12d6-49d6-aad1-1f854437c603,d3f7ca65-b48e-4d35-8fb5-ede56d591020,987,88,63.86606325,Action,Mozambique,37,Male,Free,2,French,Tablet,South Daniel,HD,70
3ee18712-fbf1-4225-8fc7-c2f9ecf049d2,4b72fd07-4ade-4869-8a2c-1bf495b499fd,285,57,94.14217022,Comedy,Montenegro,33,Female,Premium,4,French,Desktop,Stacyland,4K,22
668981a6-e844-42c1-b348-64a32d39160f,f3c20379-36e8-4327-a9f6-39ba7841864b,264,47,112.2208876,Drama,Moldova,67,Male,Free,4,German,Tablet,Adrianaberg,SD,39
96573f25-e78e-4881-8cd2-484311ff3563,a750dcfd-ce9e-4ac3-8c36-1ca65a70a0da,884,51,45.6365625,Sci-Fi,Malaysia,63,Male,Premium,3,English,Desktop,Leebury,HD,57
4ecf8d61-cc65-4406-a137-03be39517336,f2b1f57a-aff1-47c6-8f5d-e4e0ba3481ec,648,6,36.72806022,Documentary,Australia,17,Male,Premium,5,French,Laptop,West Johnfurt,HD,51
5dfc0b96-e3c9-4211-8b13-147504f7102b,a8a651b0-d2c5-4ca0-8c59-6fdc852c8739,592,40,116.1149277,Comedy,Rwanda,23,Male,Premium,3,German,Smart TV,Port Sarahside,4K,20
4babe17e-d919-4623-b1cc-a92f3a126cbd,410f9ed7-748a-4483-8600-f7656bb52763,174,37,86.57367841,Drama,Romania,25,Male,Free,3,English,Laptop,Lake Williemouth,4K,37
c2e983be-6c4c-4b63-8d3f-5cd1f90eba47,125ae3b3-3edd-46ef-9b19-6938eb41c5f5,859,11,76.01587056,Drama,Saint Vincent and the Grenadines,32,Male,Free,5,German,Smartphone,Kleinchester,SD,36
2ca09505-d884-479f-971b-2e58d33a4549,8ab2eb31-f5ba-40e8-a032-dbcdddd158c3,15,76,115.2281148,Drama,El Salvador,10,Male,Premium,3,German,Smart TV,Walshville,SD,83
acc9851e-0cc5-4f6a-ba6d-e09733fe6188,959bbeef-cf9a-4e1f-8a8b-0d1374de6410,510,97,20.15907375,Thriller,Bangladesh,13,Male,Premium,1,Chinese,Smart TV,Lake Jennifer,4K,88
08bad521-46b8-4f22-8025-ba32df1d027a,5a398f13-3cb8-4ad1-a9c2-6afa3832b4a5,534,3,100.9360314,Documentary,Jersey,62,Female,Free,2,English,Smart TV,Josephfurt,4K,61
c1c12edc-6904-43b3-b098-b48051425fbf,a81b5823-31f8-4d86-98ff-c7bef80cf129,17,99,13.7970689,Thriller,Argentina,45,Male,Premium,4,Spanish,Smart TV,North Jimmyfort,4K,83
49847f43-40b6-4a8a-96cb-dcd617287ee3,63ae7fb8-f47e-4dfa-a818-c0566a18aa50,405,39,11.46584117,Sci-Fi,Peru,55,Female,Free,5,Spanish,Desktop,Clarkebury,SD,4
3a3052a0-9b59-4ee8-b8d5-dfac8d22c868,23a70e6d-37a9-47b7-a5ee-0fe5e11e8e5d,622,23,12.03748158,Drama,Palau,21,Female,Free,4,German,Smartphone,Leefurt,SD,54
9c7a4058-46e8-4d6c-841f-7eaccc6afb6b,72b4ae1d-2776-4d75-b2ee-a0531d6c7ff5,166,35,12.69561462,Sci-Fi,North Macedonia,58,Male,Free,1,Chinese,Smartphone,Larryland,SD,53
